content,label
애플 심보가 못됐네 과일모양 로고는 다 니거냐,1
내 말이 틀렸냐 이 씨발새끼야.,0
이본숙이 아니가!,1
류준열일베인가여? 손흥민옆에서떨어져!!,0
솔직히 웬만한 천만영화보다 재밌다 ㅋㅋ,1
"저 때 투니버스에서 코요태 짧게 인터뷰 했었는데 김종민이 ""노래는 뭐 신지가 다 하죠 하하 ^ ^"" 이렇게 웃는 거 아직도 생각남 ㅋㅋ",1
좋은 댓글은 바로 지워지는것보니 누군가의 장난 및 댓글알바 의심되니 혜선씨 댓글 신경쓰지마세요~^^,0
하현우팬들 혐오스럽네 .. 가수로 애가. 뭔 대단한 커리어가 있다고 여자가수라 팬수도 적으니 아주 악플쩌네,0
"유동근하면 용의눈물,연개소문,명성황후,정도전,가족끼리 왜이래지",1
아줌마들 여자 연예인 하나 잡았다고 물어뜯고 날리 났네 주접 그만 떠시고 잠이나 자세요 ^^얼굴 가지고 못되게생겼네 그쪽 얼굴이나 잘 관리하시고 수사는 경찰이 알아서 하니깐아 그리고 아줌마들 지금 자면 피부상하니깐 팩 하고자요~~,0
왜요? 갑자기? 타살 아닐까요 조사 해보세요,1
잘나갈수록 겸손을 잊지말자.,1
병신 조선처럼 인터넷 검열/통제 안하는점도 있음,0
정말 웃겼슴...ㅋㅋㅋ,1
강철브라..강철팬티...씨발,0
웹툰이 넘사이긴 하지만 그래도 이정도 퀄리티면 잘 만든것 같네요,1
김호중 가수와 아리스 대단하네요. 칭찬합니다. 수재민여러분 힘내시고 어서 복구되시길 바랍니다.,0
드디어 이 ㅁ ㅊ 넘이 본색을 드러내는구나,0
n차 하면 할수록 닐 너무 짠함ㅠㅜ 어쩐지 처음부터 눈빛이 묘하더라,1
심성은착한앤데......어쩌다가 이이구..반성하는거같으니 훈방? 그런정도로 끝내고 집으로 돌려보냈음 좋겠다.,1
다시한번 프로듀스101 아이오아이는 역대 오디션중 가장 깔끔한 결과였다는걸 되새긴다.. 최종순위안에 들어간거 납득 안되는 멤버가 없었지 개인견해차이는 존재하겠지만. 어떻게 유나킴없냐??? 세미는 순위안에 들어도 의문가질사람 없을텐데 왜 없어..? 지원이 어디갔냐 진짜 실화냐이거....,1
이슈로 이슈를 덥는다.. 버닝썬게이트가 연예인몰카공유게이트로 바뀌었네. 이래서 검.경 마피아는 정말 잡기가 힘들어. 기획한대로 너무 잘흘러가,0
결말이어때서그렇지...제목자체도 미스티고.. 이렇게 끝날수도있지...딱끝까지 보여주기전에..물론 먼가 아쉽고여운은 남지만ㅜ 드라마컨셉답게 끝낸듯,1
검찰 참 썩은 무리들...,0
오늘 나혼자랑 예쁜누나중에 뭘봐야하나ㅜㅜ,1
배우가 배우 추모하는것도 관종이라고 돌던지는 정신나간 개티즌들,0
이 모든게 빨갱이 대구폭동에 여순사건 주모자 남로당 군내 조직챗 박정희와 김정은 애비 김정일에게 충성편지쓰고 북풍청탁금 2천만불 찔러 주고 백두산 삼독주 나눠 마시고 2시간반 동침한 딸년 닭근혜년 때문이다.,0
찐게 더나은데?ㅋㅋㅋㅋ,1
가수 아이돌로 다시 돌아가긴 싫고 연예인 팔이는 해야겠고,1
양복ㅋㅋ 정준호 답닼ㅋㅋ,1
아 이진은 뉴욕댁인데 김민서도 미국댁이네 행복하게 잘 사세요 축하드려요,1
니 꼬치다ㅋㅋㅋ,0
ㅋㅋ피카츄 소리랑 보라돌이 소리ㅋㅋㄱㅋㅋㅋㄱ저걸 저따 집어넣냐ㅋㄱㅋㄱ,1
꼭 보면 엠생/백수/모쏠아다/그지새키일수록 얼굴에 집착을하더라 ㅋㅋㅋ,0
정해인 충분히 잘했고풋풋한 연하남느낌 너무좋던데,0
쇼미재방이 더 재밌음,1
어머 중기씨 힘내요,1
혼자조용히보내지 그걸 또 sns에.와이프가저러니 그리 바람핀걸수도있겠다싶다.,1
후원계좌 있으면 돈드리고 싶다,1
사유리 냉시랭이 보이지 .....,1
다솜씨 다음엔..산에백숙먹으러 '아빠'랑 가지말구 '오빠'랑가요~난 다솜이좋드라~ㅋㅋㅋ ㅋㅋ그리고 개예쁨,0
그러니 한국당 지지율이 시궁창이지ㅋ,0
가만보면 그룹내에서 존재감 제일 없는 새끼들이 꼭 저렇게 파토내더라,0
유료 광고 포함이라고 쓰고 기사를 내시오~~~~~,1
눈물날거같다,1
탑도 그러더니 이제 빅뱅 다 망했네,1
머가리 터진새끼는 ㅁㅈㅎ,0
원래 외국에 인연도 있고 피지컬도 되고!!ㅎ 잘되면 좋겠다~~ 한국인이 미국 액션영화 주인공되는 날이 생길수 있게 화이팅!!,1
광고 재대로네. 가격 오르는 소리 들리네.,1
하여간 기치년들은 지 능력없이 남자 돈 빨아먹고 사는거는 세계 최고다,0
에이미가 아깝다,1
출연자 대부분이 시간때우기네. 고인물은 썩기마련. 심지어 유재석도 식상. 런닝맨하고 중복도 한몫. 이렇게 식상한캐릭터로 그들만의 리그하면 망하기 딱좋지. 변화가 필요. 요즘 트랜드는 예능과 다큐조합. 경규횽이 그랫지. 최후예능은 다큐라고.. 요즘 즐겨보는게 윤식당하고 백종원의 골목시장?인데...일반인과 방송인의 조합에 재미를만들지. 더욱 윤식당경우 백인들의 리액션은 대리만족과 자국내의 우월감?이라는 꽁연출장치가 있어 보면서 자위함. 비슷한조합에 김희선나온 섬총사가 망한건 그들만의리그로 캐릭터가 식상해지는 중반부터 힘을잃었지.,1
개극호,0
인트로 언제끝나나 하면서 보는데 영상이 끝났네...?? ㅋㅋ,1
제발 게스트 2부에 배치좀...,1
지민,1
지금까지 이런 고백은 없었다. 이것은 희망인가 고문인가,1
걍없던일로해요 솔찍히 김길태 유영철사건때 그냥입싹닫고있던 한남들이 여자니깐또만만해서 개소리하는거죠? 진짜한남충들역겹네요ㅎ,0
어쩌라구 병신아;;;,0
못생긴 놈이 진지하게 기타 치는데 진짜 꼴보기 싫음,0
혹시 기레기가 튀어보려다 차안에 번개탄피고 저승으로 튀겠네요,0
하도 무슨 헐리우드급 언플때려서 원래도 관심없었지만 더 보기 싫어짐..입소문 마케팅이라도 하고싶엇나..,1
이건 무슨 소리?,1
육아로 힘든것도 있지만 윤상현도 메이비에게 넌 이래!! 하며 단정 지어 버리고 몰아 부치는게 좀 있더라 어디를 가서 뭘 해서 스트레스를 푸는 것도 있지만그것보다 그저 있는 그대로를 공감해 주는 것이 더 큰 위로가 될 때가 있다 아~넌 그랬구나 ! 그럴수 있어 !! 이렇게 같은 생각 같은 편임을 공감해 주는 말로서 더 큰 위로를 받을 수 있다 힘들어 할 때 넌 이거 이거가 잘못이야 라고 말하는 행동은 관계를 악화 시킬 수 있다,0
황금빛땜에 무도 묻힐까봐 걱정하는건가? 젝키땐 무려 태양의후예 스페셜하고 붙었지만 괜찮았음. 무도 볼사람은 보겟지ㅑㅡ,1
업소 여자라며 업소여자는 뭐하는 사람인데? ㅋ 그리고 왜 변호사가 하필 강용석인데 ㅋ,1
생각보다 정말 재밌게 봄!,1
개독들은 나보다더한 지옥갈꺼니까,0
혜나 짱먹엉,0
형에게 맡아 내려앉은코가 그정도라니...꾹이가 옆모습이 좀 멋지긴해~~,1
철없어보인다. 엄마모습을 좀 유지하셨으면,1
축하드려요~ 몸조리 잘하셔요!!!❤️,1
들어와 봤자 도와준 정치인 새기들 더 시끄러워짐,0
열린 결말 새드 엔딩으로 끝내면 맞는다!!!,1
악플은 한녀들이 달았는데 또 남자탓? 최자가 뭔죄가있나,0
꼴랑 4년활동하고 남처럼살다가 20주년이라고 떠드는 젝키랑은 확실히틀리제..,0
갓정아는 좀 오글거리는데 ㅋ 연기 잘한다고 갓이면 여기저기 배우들 갓으로 넘쳐나겠네 ㅋ 오바는 하지말자.,1
교정공무원의 노고..? 교순소 일베충들 겁나 많던데..;; 알만한 사람들은 다 알지,0
양세형 빨갱이인줄,0
아무리 그래도 그렇치 임마. 엄마한데 오_나홀 이모티콘을 보내면 어떻하냐? 임마.,1
? 이미지관리라니 ㅋㅋㅋㅋ평소에도 이미지 좋은 연예인들 밖에 없는데~~,1
아이오케이 장윤정 화이팅,1
잘못 하나도 안 느껴용 내가.,1
예쁜 딸이었으면 좋겠다 ㅎㅎㅎ,1
강남 자연미인은 없나요?,1
피자 맛평가 하나는 백종원급이네~~ 많이 먹어본 사람이 달라,1
지난 방송에선 건강해 보이셨는데..안타깝네요,1
동부지검장 곧 청화대로 가겠네,1
발기부전 냉동자지 에,0
윤지오씨! 응원합니다.,1
시세 조작질하는 벌레들이 맞는거냐? 거기에 얼마나 많은 사람들이 하우스푸어가 되어서 울었는지 벌써 잊었다? 하튼 네일베를 봐도 대한민국을 봐도 절반은 뇌없는 벌레같음,0
김호중 펜덤은 분별력이 있습니다.선행을 이어가는 모습 멋집니다 진실을 구별할 줄 아는 사람들은 선행에도 작은 정성을 아끼지 않는 모습이 보입니다 분별력있는 펜덤 선행 앞으로도 기대합니다,1
응 버려 ㅋㅋ 저딴폰 구매하는 순간 개.씹..호.구 되는거지 ㅋㅋ팔리긴 할듯 호구들 줜나 많으니 ㅎㅎㅎ 헬지가 미련을 못버리는 이유중 하나지. 호구들이 많으니까ㅎㅎ,0
원작의 상상력은.. 경이롭기까지하다,1
노래좋던데? 트와이스 이런것보다 훨나음! 마녀사냥좀 그만하자!,1
대가리 더 깨져라 문재인 뽑은 뇌를 탓해라,0
"오늘 여진구가 냉혹하게 명령 내리는 모습을... 김상경이 두려운 눈빛으로 보고 있더만... 왠지 왕으로 계속 있을 것 같지가 않다. 죽든, 스스로 내려오든...",1
이런새끼특징 지가 깨끗한줄앎 남들이보기엔 궁상따는씹찐따ㅇㅇ,0
기자회견했다고 결백한 건 아니지. 기자 질문도 안받고 지말만 하고 들어갔는데. 의문점들 해소 하나없이. 503도 국정농단 순실이 관련 잘 모른다고 기자회견 몇 번 했었잖아. 근데 결국 어디로?ㅋㅋㅋ,0
이 드라마 잼있나요?,1
아버님 신경쓰지 마세요. 그이한테 말해서 대출 더 받기로 했어요~^^,1
참 ㅈ|ㄹ맞게 논다,0
그럼 우리결별해서 하차합니다 하겠나,1
다른 사이트에 필로폰 투약 동성애 행각까지 들어났네요 부인과 다른 지역에 각자 집 두고 주말 부부더니 cctv에 동성애자들 들락거렸고 진술도 받아냈다 하네요 정말 알고 싶지 않았던 민낮이 들어났네요,0
건강챙기세요~~박진희 배우님...악플에 몸상할까 걱정이고 촬영현장에 또 상할까 걱정입니다..ㅠ,1
공감입니다 여기 네티즌들도 몸은 멀쩡할지라도 뇌가 아픈애들이 많죠...,1
여기 댓글보니까 돈이면 다된다는 사람 많내요. 위자료에 양육비 일시불 했다고 부양의무 저버리는게 제대로 된건가요? 능력되면 자식 건사하는게 부모아닌가요?,1
시끄럽게 알린 만큼 잘 살아라.근데..느낌은..,1
ㅎ~,1
아직 아니죠. 전 남편 빚갚고 재혼 시키려 하는거랑... 친엄마 찾은것도 알아야 모든걸 아는거죠,0
여자가 아깝네 왜 sbs출신3류양아치삘 개그맨이랑 살지,0
쏭가인이 아내여?왜 여기 나오는겨ㅡㅡ이런 글 올려서 난 자동으로 홍자팬 되능겨?요즘은 티비돌리믄 라도사투리뿐!!맘껏 즐겨라들~을마 안남았응께!!!ㅍㅎ,1
아 휴가 나갔다가 부대복귀하기싫으면 누구든 전화한통 때리면 부대복귀안해도 되는거였구나~~! 고맙다 가르쳐줘서~,1
종교충 새끼랑 비슷한급이노근데 좆쥐폰은 브랜드가 없냐? 갤럭시 이런거 없어?예전엔 싸이언 이런거 있지않았냐,0
김지원 저런 분장은 ㅎㅎ 그래도 이쁘긴 하지만,1
정말 똑같은 상황을 또 반복!!! 이상한 드라마,1
아 뭐래.저딴걸 부러워하냐? ㅡㅡ,1
여자는 천사죠...발정난 한남들아?? 여자 육체가 없으면 하루도 못살죠? 매일 여자 육체에 살일 비비고 살아야 살수있죠?? 그럼 여자를 찬양하고 여친을 위해주고 같은 여자인 세상의 모든 여자들을 여친 어머니 딸 여동생으로 생각하고 감싸주고 위해줘야죠..,0
ㅋㅋㅋ풉ㅋㅋㅋㅋㅋㅋㅋ조용히좀살아요,1
위선자더러운 짐승만도 못한새끼들,0
둘다모르지만 안재현씨 힘내세요.이혼은 힘들지만 찢어지지만 망가지지 맙시다.,1
이건 관심도 안간다 ㅋㅋㅋ,1
장자연 사건 덮으려고 ㅈ ㄹ 하는구만~~~~~~~~~ㅋ 김준호씨 누가 하차하라고 압박했나요? 그냥 나오세요,0
울나라 망치려 수구꼴통 토착왜구 공산당 무리들이 음해공작질로 현정부를 뒤엎으려 개거품물고 개나발친다,0
니들 틀딱들 닭빨고 진빨고 중국빨고 그때그때 빠는새끼들임 닭이 친중하면 중국도 빨고 오성홍기절하고 아님? 억울하면 논리적으로 반박을 해 ㅋ,0
잼나던데 ~ 빠져들고~ 왜들그라실까? 연기들도 잘하드만,1
아이고 페미련들아 니애비도 남자고 니 애새기도 남자다 적당히 좀 왈왈거려라 약속도없이 집에만 처박혀 있으니 히스테리부리는거냐?,0
시즌2고 나발이고ㆍ머야ㆍ뭐이래 끝나냐? ?,0
"재미가........없어요....,",1
저렇게 해도 이뿌노...ㅜ,0
넘 귀엽다~^^♡추카해요!~ ㅎㅎ,1
이제와서 수치심주는건 뭔데 아줌마야,1
무식한 애들 참 많네... 살인과 의료상 과실치사가 같냐? 사람 죽여놓고 2년이 말이 되냐니... 무식한 것도 정도껏 무식해야 귀엽다하지 이건 뭐... 저런 것들도 국민이라고 나랑 똑같이 한표씩 가지고 있겠지...,0
누구 이창섭 태도 별로라고 하신분 ㅋㅋ,1
아마 라도출신일것이여,0
진짜 장하다,1
청하는 왜거길가 솔로해 걔들 캐리해주지말고...,1
저 상판때기봐라 못되게 생겼자나,0
전현무 솔직히 지금쯤 한혜진이랑 사귄거 후회할 지도...결혼하고 싶어하는 것 같았는데 한혜진은 너무 완벽한 독신 추구녀 같음.,1
누군지 아시는붓?,1
대한민국 악성종양 = 대깨문 대깨조 대깨추,0
비슷한 이미지인 박보검한테 밀린 애....다녀와서는 자리잡길,1
정자 제공자가 누군데? 그리고 46세에 임신 출산이 가능하냐;; ㄷㄷ/ 근데 46세에도 비쥬얼이 저정도면 나라도 데리고 살수 있을듯;,0
아이돌만 나오면 댓글들이 난리가남 한끼도 다른 아이돌 좀 많이 내보내라 공평하게 근데 아이돌나오면 시청률은 떨어짐 어제도 시청률 떨어졌더라,1
너무 좋아요 와이지만 나와줘요.. 아까워 ㅠㅠ,1
저거 분명히 터진다 떼죽음 당하면 중국정부는 그럴줄 몰랐다 죽은사람들에게 깊은 위로와 유감스럽다 한마디면 끝 죽은 사람만 불쌍하지 비상사태일때는 정부 하라는거 반대로 해야 살아남는다,0
이색히 얼굴봐라.옛날 동방신기 모습이 남아있냐?술.마약.여자에 찌든 전형적인 아재얼굴이지,0
ㅋㅋㅋ오쿠그래~,1
골목식당에 자생을바라는것은 아니다 강력한 법적규제 대기업 프랜차이규제가 필요하다,1
사회부적응자들 조나 많네. 개그를 다큐로 인식하고 사는 것들... 저게 뭔 외모 비하야.. 성대모사하는 사람들은 다 감옥가야겠네.,0
리뷰 이천개 이상 달릴동안 4.8 유지해봤는데저런새끼들은 히스토리 들어가보면 어떤 가게든지 다 불만 투성이임다 버린데 개 병신같은 새끼 ㅋㅋㅋ병신 보존의 법칙이라 생각한다 물론 대응은 잘 해야지,0
와 ~~바른심성으로자라셨네요,1
진짜 예술작품 그 자체,1
진심으로 아빠랑 손절 추천,1
ㅋㅋ게이인줄 ㅋㅋㅋ옷이랑 화장좀봨ㅋㅋ,0
여기가 인성 문제있어?의 성지인가요?,1
아베 나베 남매 따까리인 듯...,0
본문을 읽으면서 새롭게 느낀것....신화 정도의 짬밥이면 미용실에서 잡지보다가 잡지 속 모델이 마음에 들면 바로 전번따서 작업이 가능하구나. 부럽네.,1
이화선의 동생은' 하나님을 믿었으니 천국에 갔을거에요 그러니 기쁘게 보내주세요,1
다음 생에는 갓남으로 태어나라 갓남 찐 장애인으로,0
정상이 어딨노 다 본성은 미친 마음이지. 근데 깨달은게 본성을 거스르고 반대로 나아가는게 인생인거 같더라. 본성대로 살면 좃같아짐 특히 같이 살면.. 여튼 감사.,0
원래 빨갱이 좌파들은 저런 짓 하는데 애국 우파들은 서재# 병신에겐 저런짓 안하지.. 좀 더티해질 필요도 있지,0
이성우에다 줄무늬여서 엘지랑 고교랑 하는 줄;;,0
젖탱이는 인정 자연산에 크기도 존나 크고 모양도 문제는 면상,0
팬을 투명인간 취급하는데도 아직도 빨아대는 사람들이 있네 근본이 노예라 당해야 안심이 되는거냐? 아님 개돼지라 다 잊은거냐?,0
왜 필요하냐 피디욕심이지,1
아내를 먼저 보내고 힘들었을텐데 밝은 모습으로 나왔네요..부디 좋은 사람 좋은인연을 꼭 다시 만나시길 바랍니다..,1
뭐그렇게까지~의도를가지고그런건아닌것같은데. 실수겠지,1
기자년 최소 더러원 개빠순이 이거 ㅇㅈ???? ㅋㅋㅋㅋㅋㅋ ㅗ,0
김하늘 가끔 혀짧은 소리만 안하면 연기에 더 몰입되겠다,1
"김효석 기래기 새끼! 이찬오가 마약 관련 범죄를 저지른건 저지른건데! 거기에 이미 끝난 김새롬 얘기는 왜 꺼내고, 둘이 같이 찍은 사진은 왜 올리는건데?? 기자들 쫌! 인성 교육좀 시키고 뽑아라!!!!",0
고현정 저러니까 이혼 당하지 ㅉㅉㅉ,0
버닝썬 기사에 관심 좀 가집시다,1
드라마 자체가 한남 판타지 스토린데 ㅋㅋ,0
다 해보고 싶어요~^^♡,1
원수연 작가 말이 맞지. 불편하면 안보면 그만인 것을 청와대 청원을 한다는게 우스울 뿐. 청원한 사람들 중에 박원순 오거돈 성추행 송영길 '엉덩이 발언'에 문제삼은 이가 있겠냐? 선택적 분노 그만해라.,0
역시 yg 대단해 j y p 대단하고 이런 아이돌 제조기 이야 yg jyp 역시 짱 짱 입니다,1
차태현씨 굿굿굿입니다,1
오! 무난 다른사람들은 모르겠는데 저는 재밌었어요,1
닌직 귀여웡 ㅠㅠㅠ ♥️ 부끄럽댱 ♥️♥️,1
"불상사이긴 하지만, 방송 보이콧하는 행위는 용납할 수 없네요.. 프로다운 면모를 보여주셨으면 합니다.",1
대단하댜,1
누군대 저듣보가,1
나는 LGVIP인댕~,1
요뇬 요거 요거 우리집으로 오너라,0
지효한테도 대딸각 이 소리할려나,0
빅뱅이 낫나요?? 동방신기가 낫나요??,1
남편이 말이 없을뿐 진중하고 육아도 도와주고 괜찮던데;;;;;,1
사실 무게 자체가 중요한게 아님.. 45키로더라도 근육형이랑 지방형은 진짜 어마한 차이가 있음,1
트럼프나 프란치스코교황까지 빨갱이로 만드네ㅋㅋ대체 뭘 쳐먹었길래 다른세상을 살고있는지ㅋㅋ,0
치어리더는 연옌이 아닌데 왜 연옌마냥 방송 출연??? 치어리더는 치어리더 답게 야구장에서 응원만 열신히,1
왜 연기갖고 뭐라뭐라함 막상 카메라앞에서면 말도못꺼낼거면서,1
말씀 너무 잘하시네요~~ 멋지십니다 짝짝,1
죽빵맞은 목깁스 하신분 때문에 별 같잖은 것들 계속 기사 내는건가요?,1
둘다 관심도 없는데ㅋㅋㅋ기사난게 신기하다,1
우리나라 애니메이션이 이렇게높아졌을줄은 상상도 못함ㅋㅋㅋ,1
수준이 딱 산적두목인데 현대인이 맞긴 맞냐 ? 진짜 머리가 진화가 덜됐냐 ? 존나 미개하네 저런 나라를 한나라로 인정하고똥꼬 빨아대는 문재인 더이상 국민앞에 쇼 하지마라 진짜 자존심상한다 역겨운 문재인,0
송중기 아버지 기사 계속 내시면 .......송중기가 잘못 없으니 송중기 가족 끌어들여 비난 화살 가족으로 돌려 욕먹이는 작전으로 보여요,1
그사람의 자식도있다 고만했음 좋겠다 당한사람들도 실명과 이름을 공개하던가 대놓고 한가족 모두 죽어라 고사지내는 꼴같다,1
너무나 멋진 영상과 배우들의 열연계속해서 응원해요^^,1
사랑해요 아이유 당신 없인 못살아 !!!,1
사실 이제 가요시상식은 의미가 없지...그들만의 리그고 아이돌 참가상이 난무하지 뭐....,1
술먹고 잘못한건맞는데 궂이 기사까지나오는건 좀 오바아닌가...,1
진짜 박보영님 너무 좋아 ㅜㅜ,1
그래봣자 밤일을 잘해야지.. 살만뺀다고..,0
똘아이네 정신감정의뢰바람 소시오패스 나사이코패스 둘중에 하나,0
딸인걸로 알고있는데ㅡㅡ,1
냄새가 난다 꽃뱀냄새가,0
병신새끼들,0
자꾸 이렇게 피해줄거면 차라리 실명을 까라,1
동갑이라해도 믿겄다,1
뒷짐지고 에헴ㅡ 하기만 하는거라 저게 뭐 .. 어쩌라구 .. 싶다.. 교장선생님 훈화말씀마냥 에혀. . 가만보면 뭐 하는것도없이 이럴때 일침놓는척 뻔한소리나 하고 그러드라,1
영자씨 행복하세요 항상좋은일만 있으세요 사랑합니당♡,1
이때만해도 한국이 독일 이겨서 독일이 탈락할꺼라고 생각이나 했을까?? ㅋㅋ,1
딱짱깨럽게생걌네,0
김성재는 무슨 듣보잡인가요? 꼰대들 또 추억팔이 하는중?,0
수영 성격도 진짜 매력있고.. 키크고 이쁘고 여자친구로서 최고일듯,1
진짜 초중반에 코로 다른사람인척하는것만 아니었다면 정말 오랜만의 명작이었을텐데 ...ㅠㅠㅠ 연기하신 두분 너무 감사합니다.,0
연예계 인맥이 워낙 좋아서 복귀 가능할 듯~,1
글쎄다 고인이 생전에 참다참다 악플러들 잡고 보니 악플러 절대 다수가 여자였다는 보도를 봤는데 어이가 없네 또 전 남친 조준하면서 엉뚱한 소리하네 고인을 고약하고 특이한 사조에 악용하지 말기 바란다,1
정준영이 나이 많아서 너 싫어 하겠는데...무슨 헛소리냐,1
진짜 이유리님이 나오는 드라마는 다 챙겨본다.요즘 한국드라마 너무 재미없어서 실망하던 와중에 정말 숨통이 쉬어지는 이유리씨의 연기였다.송창의씨도 다시보게 된 드라마대상 가즈아❤,1
이 시리즈랑 민주주의 시리즈는 전세계 교양을 위해 수출해야됨,1
멋져. 용기에. 좌파 데깨문들 싹 다 잡아서 광화문 네거리에서 독살로 죽여서 병신서 나라를 망가뜨린죄로 영우ㅗㄴ히 9족을 멸해야. 이 나라가산다,0
이뿌다 ㅋㅋ,1
진짜 전부다 짱이세요ㅋㅋㅋ전부다 매력 대박이네염ㅋㅋ나 혼자 산다 계속 흥해랏!!!!나혼자 산다 모든 멤버들 홧팅!!!,1
굳이 기사까지 와서 악플다는 심리는 뭘지,0
아~~~ 증말ㅋㅋ 뒤에서 껴안는 표정!!,1
솔까 못 생김... 흑인 주제에,0
박한별도 물뽕출신인가 ㅋ,1
선생님 버섯은 씻어라씻지마라 말이많은데 결론좀내려주세요...,1
음 뭐라는거야 니 댓글 초반부분 읽다가 지진아가 쓴거같아서 그냥 안읽고 블라함 대충 의미없는 욕지거리 싸질러놓은거 같은데 니 면상 알만함,0
"시즌2에서는 민노총, 전교조, 백두칭송위원회 정의구현 가즈아~!!!",1
이제 박유천그만 까라개인일이고 욕먹을 만큼 먹었디ㅡ,0
깜짝손님 등장해서 하정우가 나오면 대박이겠다!!,1
좆냥이주인쉑덜왜 집사집사 ㅇㅈㄹ함 ?,0
웃는모습 이뻐,1
"1~3집까지가 전성기였지..최고 히트는 4집 원스위트 데이..지만.. 성대도 약한데 돌고래 소리까지 냈으니 성대결절을 달고 지내다 목이 갔음...이혼, 가슴성형, 알앤비 몰락...~그리고 비만..지금 이모션..같은 곡은 라이브 불가능함..히트곡증 1~3집 비중이 상당히 높아서.. 콘서트를 한다는건 가수 양심은 버려야..",0
백종원 니가 잘못한거야... 원래ㅜ망할집은 망하게ㅡ놔둬야ㅜ하는거야.. 살리긴 뭘살려...너때문에 피해보는 사람이 더많아졌다,1
원작의 변형을 충실히 해서 외모지상주의 비판에 더 가깝게 만든 영화. 한국 애니메이션의 발전에 기쁨을 느꼈다.,0
그저 그렇다고 느끼는건 나 뿐인가?..필란드?...실제 주방 본 사람들 있나요?...ㅋㅋㅋ,1
온 나라가 미친사끼들로 덮였네.,0
내가 백종원 아내였음 밤마다 엄청 잘해줄듯...,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그럼 하차는 왜 하냐????? 하여간 배우x들은 진짜,0
아까는 아니라며??,1
배우들도 빡칠거같은 전개인대특히 이솜 연기가 아니라 진짜 빡친거같음,1
엑소도 빌보드 1위했습니다만...,1
역시 경상도 답게전투는 안하고 가오만 존나 잡노,0
아들이 너무 불쌍합니다. 씩씩하게 잘 크길...,1
기본참수권은 없나요.개판새들이 풀어주는 개쓰ㅡ레기 죄명 쓰레기를 국민이 기본으로 참수할수 있게요,0
난 마지막 방송은 하고 끝냈으면 했는데. 설리에 대한 선플들을 읽어주었으면..,1
자한당은 끝까지 정신못차리노... 저지랄 하니까 보수대통합이 안되지... 민주당이 하는 병신짓은 다 골라하네ㅋㅋㅋ,0
미친 이런역겨운 얘기를 기사랍시고 포털사이트에 올리다니 제정신?,0
제작진이랑 무슨일이 있었는지는 모르겠지만 마지막에 스케쥴상 하차는 문제가 있다고 본다,1
뿌염도 컨셉이것져 거슬리던데 암튼 연기잘해용공효진씨와도베프맴버로알고있는데 촬영장분위기좋겠어여,1
히예전에 나왔던 히든싱어 보면 송혜교 닮았음ㅋ,1
난 여자가 매우싫다 뭐 이런걸로,1
쥐새끼..혜경궁김씨 찾어라! 문어벙 보다 더 독한것,0
근데 이미 찍은거 까지 다 없앨필요 있나?죄는 죄고 예술은 예술이고..죄값은 받고 봐도 될것같은데...,1
난아키호가슴 브라자입고있을때 제일좋음 니기미,0
좋다 X1,0
옆집언니 같이 친근하면서도 든든한 배우님이였는데 ㅠㅠ 슬퍼요. 이제 마음편한곳에서 쉬세요 ㅠㅠ,1
혜교언니 차기작 소식은 언제 들을 수 있나 ............... 3년 가까이 논 거 같은데 혜교언니 는 배우입니다 기다리기 지쳐요 아 진짜 보고싶다 ㅠ 연기하는 송혜교,0
유아인이라서 더 좋다 우리나라에 유아인같은 배우가 있다는게 자랑스럽❤ 한국남자 잘생겼어요 ~~ 물론 소수지만,1
웃는게 조커 같애 무서워,1
먼가 내용 점점 산으로 가는듯 처음의 신선함은 없어지고 질질 끄는 듯한 기분 보는 내내 폰 만지작 거렸어용,1
너무 예의없는 질문이다 시댁식구들도 다 보고 있는데,1
차라리 그 돈으로 쌀이나 한포대씩 줘요,1
계집들은 대체로 이기적이더라,0
제목만 보고 레이먼킴보고 살빼라는 줄,1
문빙신 답네 ㅋㅋㅋ,0
샤넬백은 박효신이 원조임,1
와 대박!!! 오늘 기사중 제일 반가운기사... 연정이 소미 ㅠㅠ 5년안에 다시 뭉치자,0
쟤네들 인스타 좀 긁어오지마 기레기야,0
기안이 젤웃김,1
그럼 보검이가 외롭잖아...,1
???그냥 눈화장 색이 변한거 같은데.. 뭐가 달라진거죠??톤만 좀 연해진거 같은데..,1
79년생 하하 아직도 초딩캐릭터 아냐? 김종민도 그렇고 어른 이미지로 가는거 별로 안좋아할텐데,0
유건선배 응원합니다-!!멋지고 착한 자랑스런 배우 유건-!!!!,1
열받게 하지 마라 다죽여버릴꺼니까,0
저렇게 어그로 끌어도 구독자는 55만에서 안늘더라,1
빡대가리들에게 방법을 가르쳐주시면 ㅠㅜ,0
나는 초과 이익 필요없고 좋은 집 지어서 쾌적하고 건강하게 살고 싶다. 비싼돈 들여서 싸구려 마감재 쓰고 북적거리고 차들 미어 터지고 그런 걸 바라는 게 아니야.,0
아들이 플란체를 하거나 말거나 하는 어머님이 젤 힙하시다,1
티비에서 보지말자 ㅃㅃ,0
남의인생 한번에 보내는구나..그사람은 돈받아서 참 좋겠다,1
노홍철 장동민 부르자ㅋㅋ,1
저런놈도 좋다고 빨아대는 김치녀들 ㅉㅉㅉ,0
