No,hate,offensive,comment,
32017,FALSE,TRUE,자기야~~나온 사람들 대부분 이혼 하더만 이커플도 그러네...,
32018,FALSE,TRUE,자꾸 메인바꾸지만 그래봤자 군대도피자라는 사실이 바뀌진 않는다,
32019,FALSE,TRUE,자막 똑바로 쓰지 하나도 안귀엽고 그런 발음 아닌데 일부러쓰고 해써라고 하는데 했th 이러고 자막 유행어인지 뭔지 그만써요 가족 프로인데 왜 처음 나올 때 영어 라고 하면서 성조기 나오고 vj 없는거처럼 있어야지 그만 받아 먹어요,
32020,FALSE,TRUE,자본주의가 낳은 괴물 커플,
32021,FALSE,TRUE,자살 시도를 했건 멀했건 관심 없다,
32022,FALSE,TRUE,자살은 하지마시길...,
32023,FALSE,TRUE,자숙이라니 죄지었나 이시언 작년 시상식때부터 계속 선 넘고 무례하네,
32024,FALSE,TRUE,자연스럽게 늙음을 인위적으로 바꾸려하지말고 그냥 받아들이거라,
32025,FALSE,TRUE,자연스럽게 만나야지.. 요즘 시대에 공개 맞선이라니.. 재미없어요,
32026,FALSE,TRUE,자한당은 어떤모습인지 이드라마에서 확 띄든데...그 역관새끼..,
32027,FALSE,TRUE,작가니 얼마나 그럴듯하게 지어냈겠어~ 그 타고난 재주를 저따위에 쓰다니.. 쯧~,
32028,FALSE,TRUE,작가님 다른나라드라마라도 보세요.너무 시시하잖아요.아무리 주말가족극이라해도.,
32029,FALSE,TRUE,작가야 돌았냐 제정신이냐 이게 드라마냐 ㅜㅜㅜ 고현정 발음 다뭉게져서 대체무슨말하는지 안들리고 오버연기 하고있다 박신양도 왜저렇게 오버하냐 항상 똑같은 연기 ㅠㅠㅠ,
32030,FALSE,TRUE,작가야 이제는 적폐 휘재.적폐 똥궈말고 소재가 없어 아이노꾸로 선정한거냐?,
32031,FALSE,TRUE,작가의 재능을 이런일에 써야하냐? 더 세게 처벌해야하는데.,
32032,FALSE,TRUE,작곡과 들어갈 정도만 배우고 지금은 그거보다도 못 치는 같던데요..;,
32033,FALSE,TRUE,작업물도 잘 안내는데 그놈의 랩퍼딱지는 ㅋㅋㅋㅋㅋㅋㅋㅋ,
32034,FALSE,TRUE,작품은 뜨지만 본인은 잠깐만 주목받고 별개로 안뜨는...개명에 결혼까지 뭘해도 그것도 잠깐이지 뜻대로 커리어가 풀린게 사실상 거의 없었던 셈인데 이참에 늦은 나이에 재혼한거 일반인으로 사는게 더 행복할 것이다,
32035,FALSE,TRUE,"작품준비하면서 호르몬제나 얼굴형 관리 엄청 받았을꺼에요 그렇지 않고서는 안그랬겠지만 , 한 작품을 위해 엄청 노력해서 나와서 좋아요 진짜 재밌게 봤어요 새로운 배우의 발견을 한 것 같아요 동윤씨 힘내세요!! 진짜 앞으로도 존잼일듯",
32036,FALSE,TRUE,잘 가세용.,
32037,FALSE,TRUE,잘 다녀오는데. 아마 머리는 들어가면 다시 밀어야할 거다..,
32038,FALSE,TRUE,잘 알지도 못하고 물곰탕집 공격 오지든만 우리나라 사람 성격 급한거 문제 있어,
32039,FALSE,TRUE,잘가요 누나...,
32040,FALSE,TRUE,잘생겼고 빠순이도 많은데 왜 약을 빨았어??,
32041,FALSE,TRUE,잘생겼는데 여자처럼 이쁘게 생겨서 여자들은 별로 안좋아할 타입. 자기보다 이쁜데 어찌 사귀고 싶을라나..내주변에도 여자들이 잘생겼는데 좋아하지는 않더라,
32042,FALSE,TRUE,잘생겼다ㅡ울사위하자ㅡㅡㅡ손예진은 스켄들이 없어서연애바보인가?아님 관심이없는건가?예진아ㅡㅡ아끼다가 시집못간다ㅜㅜ,
32043,FALSE,TRUE,잘생기고예쁘고... 사실 재미없음..,
32044,FALSE,TRUE,잘어울리네요 두분다 약간 말상,
32045,FALSE,TRUE,잘하긴하는데 그뿐. 성동일 김해숙 이런애들이 표정은 잘지어도 영혼은 없고 보기거북함. 차라리 아이돌연기자들이나음.. 평소 영화많이보던사람이면알거임..,
32046,FALSE,TRUE,"잘하셨어요. 소연언니 정도 미모에 재산이면 재혼이라도 의사나 변호사, 강남 건물주랑 재혼하는것도 쉬울텐데 굳이 맘에도 안맞는 남자랑 살 이유가 있겠나요.",
32047,FALSE,TRUE,잠재적 범죄자들 가해자한테 감정이입하는거 보소 ㅋㅋ,
32048,FALSE,TRUE,장나라 시집은 안가나 봐,
32049,FALSE,TRUE,장나라는 예쁜데 뭔가좀 않끌 리고 이상해보임,
32050,FALSE,TRUE,장동건 예수님이냐? 왜 미남이라하는줄 모르겟다 시대 잘 타고나서 잘 해먹었지 ~요즘 저런 얼굴 왕느끼..연기파도 아니고 무슨 부류인지? 애매함 ..넘 못해,
32051,FALSE,TRUE,장백지도 부모도그런거아닐까?형제자매들이 배다르던가 어머니가다다르던지..개드러움..,
32052,FALSE,TRUE,장신영 안나왔으면 좋겠다드세보여 남편 휘어잡는거같이보이는데애데리고 재혼했으면 좀더 잘해야되지않을까,
32053,FALSE,TRUE,장신영이 관리해야 강경준이 아저씨같지,
32054,FALSE,TRUE,장윤정 결혼잘했지..가수나부랭이주제에,
32055,FALSE,TRUE,장윤정 남동생이 축구했으니 너도 축구선수할꺼야.,
32056,FALSE,TRUE,장윤정부부 돈도많다며 구지 예능 모하러나와 몬난이남매 자랑하려 그러는갑네 거만한 장윤정 티비서 보기실다,
32057,FALSE,TRUE,장재인은 한국의 빌리 아일리시가 될 줄 알았더니 고작 이런 치정질로 인터넷 언론에 오르내리나? 실망입니다...,
32058,FALSE,TRUE,재국의 아이돌?? 이런듣보 그룹도있었나?? 방탄보다 인기없음 관심업슴 케케,
32059,FALSE,TRUE,재발 유재석 박명수 나가라. 정말 재미앖다. 늘 남 멘트 주워담고 재미없은 유재석. 박명수는 외모라도 웃겼는데 지금은 머리심고 꾸미고 나오니 전혀 노잼. 게다가 재치도 없고 열정도 없고.,
32060,FALSE,TRUE,재산 수백억이니 쉬고 싶으면 쉬는거지. 느그들은 우울증 약 먹으면서 일해야 되고 ㅇㅇ,
32061,FALSE,TRUE,"재현아, 구혜선같은 현명하고 똑부러진 부인 다시 얻기 힘드니 마음돌려 사과하고, 행복하게 살길 바란다.",
32062,FALSE,TRUE,재혼이 먼 자랑이라고 기사까지..,
32063,FALSE,TRUE,재혼인데 애는 처음인가?ㅋㅋ,
32064,FALSE,TRUE,재혼한게 뭐 자랑이라고...뻔뻔해!,
32065,FALSE,TRUE,"잼없더라. . 진보, 보수에서 빵터짐. . 서점에서 앉아서 책읽고. .서점에서 산 책은. . 다 읽긴했을까요? 오랜만에 제대로 잼없는 출연자 나온거 같았음. .",
32066,FALSE,TRUE,쟤네 누군지 아는사람?? ㅋ,
32067,FALSE,TRUE,쟤네둘은 뭐 돈나오는 구석이 있나보네?????정겨운 ????탤런트인데 왜 드라마안하고 인스타에서 연기중이냐ㅋㅋㅋㅋㅋ어린애만나서 놀러가자는거 다들어준다고 고생이 많넵,
32068,FALSE,TRUE,쟤네들이 피를 나눈 형제도 아니고 그렇다고 절친도 아니고 고작해야 사회로 치면 직장동료일뿐인데 그렇게 슬퍼하겠냐?냉정하게 생각해봐,
32069,FALSE,TRUE,저 윤총경 노무현때 사람이라며? 좌파들 처음에는 신나서 승리 물어뜯더니 까보니 자기쪽 사람들 ㅋㅋㅋㅋ,
32070,FALSE,TRUE,저 초딩주작게임은 아직도 하네,
32071,FALSE,TRUE,저 할아버지 누구지...,
32072,FALSE,TRUE,저거 가정폭력아닌가요? 바람난게 아니라면 뭐가 문제에요? 그냥 이성이랑 대화만해도 막 의심했나 보네;;,
32073,FALSE,TRUE,저거 나올 때마다 시청률 별로지않나,
32074,FALSE,TRUE,저거 웃기는 녀ㄴ이네 이제와서 언플하냐 아님 머하자는 수작인지,
32075,FALSE,TRUE,저거 조사한번 들어가봐라 ㆍ도대체 어케하면 45억이 금방 갚는거냐?? 책이라도 출판해라 베스트셀러감이다,
32076,FALSE,TRUE,저걸 새벽부터 찾아가서 먹는것들은 제정신인가?ㅋㅋㅋㅋ,
32077,FALSE,TRUE,저게...?합의된 연기가아니였다구?신고?저여성분도참별난듯저정도로ᆢ연기하다가 진짜싫음ㅋㅋㅋㅋ,
32078,FALSE,TRUE,저기 아가씨 아직 거기 앉을급은 안되잖아요 겸손이없네,
32079,FALSE,TRUE,"저기요 유병재는 머하는사람임? 억지웃음에다 재미도 하나 없건만 저프로에는 누가 꽂은거임?보다가 보다가 흥미 없어 체널돌린다,쟈만 안나옴 보고싶은디,하나 재미없는 저사람 일상을 왜 돈내고 봐야하는지,제발좀 하차시켜라",
32080,FALSE,TRUE,저남자 개무시하는 편협한 인간들 개많네 좀 한국연예계만 관심 갖지말고 다른 문화권 방송좀 보고 살아라,
32081,FALSE,TRUE,저놈도 결혼 하는데 요기서 악플다는 니네는 뭐다?,
32082,FALSE,TRUE,저둘이 사귄다구요? 미쳤네요 너무 나이차이가...,
32083,FALSE,TRUE,저래 다 뜯어 고친 애랑 살면 좋을까.. 사람 보는 눈이 저래 없을 수가..,
32084,FALSE,TRUE,저러고 대체 찍는 이유가 뭐야? 새로운 관종 등장~ 기사때문에 알아간다,
32085,FALSE,TRUE,저런사진 안봐도 몸매좋은거 알아요 오히려 숨길때 더 매력있죠 티내니까 자랑하는거 같아 이미지 별로네 다른 연얜이랑 다르게 지적이고 통역사라 좋았는데 몸매자랑하는 이미지 깨네요,
32086,FALSE,TRUE,저런식으로 전국식당 주방 다 드나들면서 맛집 레시피 다 흡수 파악하면서 본인 메뉴개발하고..거의 독재나 다름없음..,
32087,FALSE,TRUE,저렇게 좋은집에 살면뭐하냐? 혼자... 결혼해서 애기도 낳고 그랬음 좋겠네 사람이 너무 잘나도 힘들듯,
32088,FALSE,TRUE,저렇게 철벽치고 공개하고 그런건 3살연상 여자의 입김일 가능성이 크지...얼마나 들들 볶았으면... 유권한테만 뭐라고 할게 아님,
32089,FALSE,TRUE,저렴의 대명사!! 싼마에ㅋㅋ,
32090,FALSE,TRUE,저와중에 lck에 갔으니...ㅉㅉ,
32091,FALSE,TRUE,저표정 식상.. 입벌린..결혼 사진도 그렇고..,
32092,FALSE,TRUE,적당히좀 해라.,
32093,FALSE,TRUE,전라도애들이 원래 뒤가안좋다 앞에서는 샤바샤바는 참잘하지,
32094,FALSE,TRUE,"전부터 느끼던건데 첫째 언니 말투 얄미운 투야ㅋ 정신과의사라더니, 말투가 개얄밉ㅋ",
32095,FALSE,TRUE,전소민 존나 밀어주네 전소민 노잼이야,
32096,FALSE,TRUE,전소민얘는 남자하나 꼬실려고 연예인하는것같아 배운지 예능인인지 참,
32097,FALSE,TRUE,전에도 인형이었는데 안검하수로 쌍수한게 맞을듯,
32098,FALSE,TRUE,전원조작이라니 말도 안되죠그런개소리는 어디서 가져오시는거죠?아 기자님 상상력?,
32099,FALSE,TRUE,"전진 씨, 붐 씨에게 사과하세요. 댁이 붐 사칭하며 나이트클럽에서 놀고 싸인해주며 원나잇 즐긴 것을 붐 씨가 고스란히 다 피해를 봐서 공황장애까지 올 정도로 힘들어 했거든요. 사람이라면 붐 씨에게 무릎꿇고 머리 조아리며 사죄하세요.",
32100,FALSE,TRUE,전참시도 하차하세요 악플이아니라 이영자씨한테 그게 좋을겁니다,
32101,FALSE,TRUE,전처들이 많은가보네요...댓글들을 보니...가만생가해보세요..전처로서 전적으로 잘들 하셨는지...불륜이 불륜으로 끝나지 않고 이혼과 결혼으로 이어진 이유가 무엇인지..,
32102,FALSE,TRUE,전현무 보기싫어 . 또 나혼자산다 나와서 뭐라할까?속으로는 엄청 좋음서 겸손한척하겠지,
32103,FALSE,TRUE,전현무 부럽네; 3번은 연달아 할수도 있겠다,
32104,FALSE,TRUE,전현무가 감당할수가 없지... 너무 성격이 세 감당못함,
32105,FALSE,TRUE,전현무가 승리자네 얼굴은 별로여도 몸매가 죽여주니까,
32106,FALSE,TRUE,전현무랑 헤어진뒤 멘탈이 좀 불안한듯,
32107,FALSE,TRUE,전현무하는 꼬라지봐서 알겠지,
32108,FALSE,TRUE,젊어서 는 뭐하구,
32109,FALSE,TRUE,"젊어서 바람 필수도 있지~바람핀거 용서 못하면 이혼하면 되는것이고, 그래도 좋으면 그냥 참고 살아야지..지금와서 뭐 어쩌라고",
32110,FALSE,TRUE,젊은청춘들~~제발 그럴힘으로 살아라~~나약하지말고 살다보면 더더한힘듦도 더많다주위 눈빛ㆍ악플쯤이야걍 무시하고 살자 나도.그대들도~~,
32111,FALSE,TRUE,정가은 한재석... 어휴 얘도 좀 혼이 비정상 같다,
32112,FALSE,TRUE,정권에붙어서 동료들 등쳐밀고 지혼자살겠다고 바둥거리다 정권바뀌고 정상으로돌아오니 불이익당했다며 자딸당에 들어가서 헛소리하는 누구보단 당연히 최고의 아나운서였다. 화이팅!,
32113,FALSE,TRUE,정글가이드 병만이만 존나 애쓴다 고생이 많다 돈주고 관광 시켜주고 현지 식사제공까지,
32114,FALSE,TRUE,정말 궁금한게 이친구가 뭐라고 오늘 하루 종일 실검 1위에 올려 놓으신건가요?? 국회 유치원 보류때문인가요? 김태우 사건으로 청와대 오더인가요??,
32115,FALSE,TRUE,정말 많이 달라졌네 더 못생겨졌다,
32116,FALSE,TRUE,정말 미안하다. ㅠㅠ 난 널 몰라. ㅠㅠ,
32117,FALSE,TRUE,정말 별일도 아닌데 이렇게 큰일을 만드는 이유가 뭔지 모르겠네 주인공 서는 자리가 센터지 가운데가 꼭 센터인 이유가 뭐야?자리에 이름 박아놨어? 이제일어나려는 신인 깍아 내리고. 그만 쫌... 다들 유치하네,
32118,FALSE,TRUE,정말 성공한딸이 자랑스럽고 대견스러운건알겠지만... 사윗감이... 음...,
32119,FALSE,TRUE,정말 예뻐진건 사실이네요. 여신 여주인공 다 가능한 미모로 다시 태어났네요. OOO스럽지도 않고 정말 성공한 성형인데 더이상은 손대지 말고 잘 유지 하셨으면 좋겠어요,
32120,FALSE,TRUE,"정말 예쁜 부부,,,아들 낳아서 죄인이 됐을지, 딸 낳아서 당당한 남편이 됐을지의 다음 이야기가 궁금하네요",
32121,FALSE,TRUE,정말 웃기는인간들이다 니들은 성금이나 내놓고 악플다냐 성금이라는건 본인 알아서내는거지 니들기준으로 내는거냐 정말 악플다는인간들 장말 인간도아니다 재앙이네,
32122,FALSE,TRUE,정말 이딴 쓰레기같은 예능은 쉬지도 않고 나오는구나....,
32123,FALSE,TRUE,정말 이런건 안올리면 좋겠음 정말 가고픈이들도 많을텐데 능력이안돼 못가면 얼마나 자괴감들겠어 응 누가 궁금하다고,
32124,FALSE,TRUE,정말 잘가요~ 더이상 보고싶지않아요,
32125,FALSE,TRUE,정센터 비호감 얼마나더 언플로 연명할지,
32126,FALSE,TRUE,정신빠진놈이구만 일본놈을 위로하냐,
32127,FALSE,TRUE,정신적으로이상자들 왜이렇게까지 살을빼는거지?문제다,
32128,FALSE,TRUE,정우성을 정권에 운운하는 것들은 수준이 도대체 뭐냐 정우성이 그동안 영화계에 끼친 공로만으로 대상 받고도 남는다 이것들아,
32129,FALSE,TRUE,정우성이 맞는말 했는데 왜 난리들인지? 오히려 만화가가 관종같구만.,
32130,FALSE,TRUE,정조국김성은 키크고늘씬하니 머리는안될테고 운동시키면되겠네 농구 배구,
32131,FALSE,TRUE,정준 개시러.,
32132,FALSE,TRUE,정준 별로...사상의심,
32133,FALSE,TRUE,정준 연기력 많이 성장했네 드라마한편 잘찍어라 그럼 연기완된다 강두는 낙동강 오이알 돼였나 없네,
32134,FALSE,TRUE,정준영 로이킴 먼지가되어 사라짐ㅋㅋㅋ,
32135,FALSE,TRUE,정준영 마약검사햇다는기사는없네.,
32136,FALSE,TRUE,정준영 절친이면 말 안해도 알겠다,
32137,FALSE,TRUE,정준영도 1박2일 잘만 나오는디 격한 마음에 실언을 했을 수도 있지 쯧쯧 억울하면 일단 카톡부터 까고 좀.,
32138,FALSE,TRUE,정준영이랑 엄청친해보이던데 박나래도 양심이있다면 알아서 프로그램 하나씩 정리하는게 예의아닌가?,
32139,FALSE,TRUE,정준이 연예인이냐? 월세 못낸다고 징징대고 십년안에 연기한 작품이 잇기는 함? 쩌리중에 쩌리지,
32140,FALSE,TRUE,정준호씨꺼가 젤 재미엄어요 ㅜㅡ정준호편 나와면 채널 돌리다가여에스던가? 이거 봐요느므 잼미 뿜뿜터져용,
32141,FALSE,TRUE,정치권서 월욜부터 뭘 덮으려고이런 황당한 기사를?좀 이해할수 있는 기사를 내세요아침부터 웃었네ㅋㅋ,
32142,FALSE,TRUE,정해인은 너무 귀척해서 별로ㅉㅉ니가 훨 낫다,
32143,FALSE,TRUE,제니 얼굴 큰거 봐라ㅋㅋ 머리가 너무커 제니야 ㅋㅋ 대두 제니ㅋㅋㅋ 고소영은 이제 늙어서 할매네ㅋㅋ,
32144,FALSE,TRUE,제니를 시작으로 넷다 솔로 준비중이라잖아 !! 악플꺼져,
32145,FALSE,TRUE,제대로 알려주지않은 똥남아 태국 현지 안내인이 문제인거지. 정법팀이랑 저 박지윤닮은애는 잘못이 없다,
32146,FALSE,TRUE,제대로 크게 망했으면 좋겠다,
32147,FALSE,TRUE,제대로안준놈도문제 5년지나 꼴보기싫어 까발리는 년도문제,
32148,FALSE,TRUE,제목 무엇???,
32149,FALSE,TRUE,제목어그로ㅡㅡ 이름보니 조혜련이네ㅋ 이름이 같아그런지 개그맨 조혜련이랑 하는짓 똑같너,
32150,FALSE,TRUE,제발 나오지마라.이것들아.,
32151,FALSE,TRUE,제발 누구 돌아가셨어도 심장마비로 돌아가신 거는 기사로 안올렸음 좋겠다 인터넷하다가 우연히 이런 글 보면 공황장애 더 악화된다.. 짜증나네 하.. 이런거에 화를 내는 내 자신도 짜증나고 답답하다,
32152,FALSE,TRUE,제발 미투 그만 짜증나,
32153,FALSE,TRUE,"제발 별 거 아닌걸로 논란만들어내지 좀 말고, 그리고 좀 인신공격하고 물어뜯지좀 말자. 왜 들 그러고 사냐..",
32154,FALSE,TRUE,제발 사회에 다시 방생하지 마세요!!!!,
32155,FALSE,TRUE,제발 안나와주시면해요윌벤져스 너무 보고싶은데 못보고 있어요 ㅠ,
32156,FALSE,TRUE,제발 오지랖 좀 부리지 말자 자기가 하고 싶어서 자기 몸에 하는데 그게 무슨 상관이세요ㅠ 하유 진짜 ㅠㅠㅠㅠ 답답하다 개인 sns에 무슨 사진 하나만 올리면 개떼처럼 달려드니 ㅠㅠ,
32157,FALSE,TRUE,제발 우리 여성분들 몸가짐 철저히 합시다,
32158,FALSE,TRUE,제발 좀 꺼져라,
32159,FALSE,TRUE,제시카 잘됐다. 이상한 광고 찍고 풍신거리는 거 보기 안좋더라. ㅋㅋ,
32160,FALSE,TRUE,제에발 폐지 좀 해라 아재들 장단 맞춰주기도 힘들다,
32161,FALSE,TRUE,제왑도 악플러들 고소좀 제때 제대로 해라 애들 지쳐쓰러져서 나가떨어질때서야 어이쿠하지말고. 정말이지 악질악플러들 하는 짓은 일반 사람들은 상상도 못함,
32162,FALSE,TRUE,제이슨 친구들도 와서 썸라인이라도 조성하지 재미없으 페인트칠하는거 잼없네ㅡ ㅡ;;눈치없는 방송국놈들,
32163,FALSE,TRUE,제작진도 문젠데 출연진들도 답없다 특히유재석막말로 유재석이 먹여살리는프로그램 하나라도있냐?런닝맨? 망해가는프로 전소민이들어와서 심폐소생한거?,
32164,FALSE,TRUE,제작진은 어느정도 다 알고있죠저 여자 3개월 근무하고 다른문제들 엄청 많아서 짤린거,
32165,FALSE,TRUE,젝키는싫고 방송욕심은나고~~~,
32166,FALSE,TRUE,젤 꼴뵈기싫은 커플.지들이머라고 시구에 고백에.주연급도 아니더만.여자는 얼굴알리기는 성공했네.,
32167,FALSE,TRUE,젤 유명하고 잘 생긴애 아니라서 다행이네..ㅋㅋ,
32168,FALSE,TRUE,조국이 더 나쁘냐 주진모가 더 나쁜놈이냐ㅑ????,
32169,FALSE,TRUE,조국이 법무부 장관이 되면 다들 얼마나 두려워서 이렇게 거짓말 까지 내놓나?????????????? 조국딸 논란으로 조국이 싫어졌는데 이런 가짜뉴스 나오니 조국이 오히려 지지해야 되는 거 같아~~~~~ 작작들해,
32170,FALSE,TRUE,조그만 공간 속에 추억만 쌓고 오래감방에있으세요 먼지가되어노래가사처럼,
32171,FALSE,TRUE,조덕제 쓰레기... 성추행했으면 반성하는 마음으로 조용히 살것이지 가짜증거로 미꾸라지처럼 빠져나갈생각만 하고,
32172,FALSE,TRUE,조만간 망함,
32173,FALSE,TRUE,조민기 자살하겠다.....적당히하자.....,
32174,FALSE,TRUE,조민기는 성추행인데 너무 비난개쩌네 ㅠㅠ 강간이라도 한줄알겠어,
32175,FALSE,TRUE,조보아 완전 맞는 말 했네 여기서 조보아 욕하는 사람들은 뭐냐 ㅎ 돈 쉽게 버는 연예인? 조보아는 아닌것같은데 연기도 발전하고 있고 타코야키 일주일 연습해서 저 사장만큼 하는데 못 할 말은 아닌듯,
32176,FALSE,TRUE,조상이 죄를 많이지니 후손이 살인을 하고나 죽어가지,
32177,FALSE,TRUE,조선일보기자야 검은머리외국인을 이런데 써먹지마라 드라마 재밌게 보다가 기사보고 화나네 우리에게 검은머리외국인은 외국인인척하며 세금 적게내고 돈 긁어가서 비자금 모으는데 사용되는 주로 금융범죄에 등장하는 용어잖아,
32178,FALSE,TRUE,조수향이 누구?? 임수향 짭 아님?,
32179,FALSE,TRUE,조아라 판사님 정신차리세요 4번째 적발인데 같은 여자라고 편봐주나요?? 최소한의 징역이라도 내려야 정신차리지 으휴...,
32180,FALSE,TRUE,조여정이가 한게뭐있을까??,
32181,FALSE,TRUE,조영남과 윤여정은 5억년 전 생에 한몸이었을 가능성을 배제하기가 좀 그렇다,
32182,FALSE,TRUE,조용필 나대지마라,
32183,FALSE,TRUE,조우종 얘도 엄청 깐족대는상이던데... 오래는 못갈듯 싶다 ㅎㅎ,
32184,FALSE,TRUE,조이는 이제 연기를 때려쳐라 재능도 없어보이고 비주얼도 딸린다,
32185,FALSE,TRUE,조인성 군대 안가고 뭐해?,
32186,FALSE,TRUE,조인성 지금 영화로 가루가되게 까이고 있는데. 그냥 멜로 드라마나 찍고 광고나 해라,
32187,FALSE,TRUE,조작식당..이제 폐지하는게 맞는듯,
32188,FALSE,TRUE,조현은 왜 욕한거임? 이기적인 계집들아,
32189,FALSE,TRUE,존나 못생겼다,
32190,FALSE,TRUE,존못 ㅉ,
32191,FALSE,TRUE,존못... ㅠㅠ,
32192,FALSE,TRUE,졸라 개재미 없네 쓰레기 졸작,
32193,FALSE,TRUE,좀 내려놔. 방송도 내려놓고. 꼴 보기싫으니까..,
32194,FALSE,TRUE,좀 뜰만한애들이 방탄이들 언급했으면...,
32195,FALSE,TRUE,종교는 자유지~~~ 박근혜가 문제였지. 축하드려요~~~!!!,
32196,FALSE,TRUE,"종국이 형님, 멋집니다! 하나뿐인인생 어린여자,사랑하는여자랑 멋지게 살고, 그래도 전처라고 사랑도안하지만 꼬박꼬박 양육비주고, 애들도 챙기주고, 진짜 멋집니다! 그렇게 아무나 못함니다.형님...ㅎ",
32197,FALSE,TRUE,종원아 적당히 하고 니 일해라,
32198,FALSE,TRUE,종현이가 샤이니는 비즈니스 관계라고 했는데 남은 멤버들 너무 오버하는 거 아냐?,
32199,FALSE,TRUE,좋겠다..일반 직장인은 나이 40이면 결혼 안하는게 나은데,
32200,FALSE,TRUE,좋네 군복무 중에 시싱식도 오고,
32201,FALSE,TRUE,좋은곳으로 영면하시옵소서..윤정수님 1번으로 바로 달려가실듯ㅠ,
32202,FALSE,TRUE,좋은뜻으로 한말에 못잡아 먹어서 난리들은,
32203,FALSE,TRUE,좋은일 하셨는데 왜 이리찜찜할까나 작정하고 이미지 세탁하는 느낌적인 느낌,
32204,FALSE,TRUE,좋지도 않은 노래가지고 별시비를 다터네,
32205,FALSE,TRUE,죄송한데 너훈아처럼 오혁 짝퉁이신줄...,
32206,FALSE,TRUE,주방때기 출동이냐,
32207,FALSE,TRUE,주위를 잘 안보고 생각없이 이쁜척 도도하척 하고 다니다가 꼴좋다 ㅉㅉ외국에가서 가구를 보다니....이해불가,
32208,FALSE,TRUE,주취후 폭력..ㅋㅋㅋ여자도 대단했는갑네 ㅋㅋㅋ,
32209,FALSE,TRUE,죽은사람 챙기냐...개념없게,
32210,FALSE,TRUE,죽은자의 온기가 남아있습니다,
32211,FALSE,TRUE,죽을죄냐??느그들은 얼마나 양심있게 살았냐??참. 한심하다...,
32212,FALSE,TRUE,준영아 형도 좀 초대 좀 해줘라 같이 놀자 임마,
32213,FALSE,TRUE,준영이도나오는데 생민이야 ᆢ,
32214,FALSE,TRUE,줄서는 이유를 모르겠네 내 평생 줄서서 먹은가게치고 맛난집을 못봤다,
32215,FALSE,TRUE,줌마들 밥은 하고 댓글 다나요??,
32216,FALSE,TRUE,중국 남자vs 한국여자 이혼률이 가장높다던데.. 이제 이커플만 남았군.. 애도있는데 10년은 갈수있겠지?,
32217,FALSE,TRUE,중국계 캐나다인 헨리야 왜 중국에서 큰 돈 못벌고 한국에서 이러고욌는거야? 중국에선 너 별로래?,
32218,FALSE,TRUE,중국인이랑 결혼 하는게 뭔 자랑이야,
32219,FALSE,TRUE,중기 병헌 현빈은 같은 작품 하기 껄그럽겠,
32220,FALSE,TRUE,중기는 결혼하고 망했어. 풋풋함이 없어지고 아재느낌 나. 군대 제대하고 활동을 좀 더 많이 했어야 했는데 혜교한테 잡혀서 캐릭터 참 애매하다.,
32221,FALSE,TRUE,쥬라기 역대 최고의 영화ㄷㄷㄷ 정치사회선동 억지웃음 스크린독점 배우빨의 국뽕영화 부셔버리자,
32222,FALSE,TRUE,즐겁고 좋을때 동반자? 아니지.힘들고 어려울때 누가 뭐라해도 함께하는게 반려자이자 배우자이지. 숱한 음주운전에 인사사고까지 두둔하는 건 아니지만 힘든 상황에 내팽개쳐 버리네.역시 믿을 이는 아무도 낫씽 증명.,
32223,FALSE,TRUE,증거도 없이 쓴 글 아닌가? ㅋㅋ 또 피해자의 눈물이 증거임?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
32224,FALSE,TRUE,지가 배우가 먼 내한 ㅋ,
32225,FALSE,TRUE,"지가 아는 애는 스타되고 돈도 잘 버는데, 자기 인생은 별 볼일 없어지니 그 동안 벼르고 벼르다, 이 때다 싶을 때 터트리는 중.",
32226,FALSE,TRUE,지가 존나 잘나가는둘아네 눈아래 쩜이나 쎄리 빼라,
32227,FALSE,TRUE,지가무슨유재석이라도 되는줄아나,
32228,FALSE,TRUE,지가좋다고 센터에섰겠냐 스텝이 세웠겠지 결혼식장 사진찍듯이 서열로 자리세우는거자체가 차별이네,
32229,FALSE,TRUE,지겨워 나영석,
32230,FALSE,TRUE,지겹다 솔지,
32231,FALSE,TRUE,지금 신종코로나 때문에정신이없는데 발리여행이라니이해안됨 정신차리세요,
32232,FALSE,TRUE,지금 이시간 hot팬들은 팝콘각이겠네그리고 그외 1세대아이돌팬들ㅇㅇ,
32233,FALSE,TRUE,지금 정부는 박근혜때보다심한거같군덮을거있음 연예인기사...언론좀 적당히 선동해라더러운 정부야,
32234,FALSE,TRUE,지금같은 시기에 왠 자살이야. 드라마 이렇게밖에못쓰냐,
32235,FALSE,TRUE,"지금의 엑소랑 지금의 방탄이랑 비교하는거자체가 말이안되지. 엑소는 일집부터 백만이였고 지금까지도 유지하고있는 유일한 한국가수고, 방탄은 갑자기 빌보드(갑자기?!) 경로는 모르지만 무튼 해외에서 급 상승된 케이스.",
32236,FALSE,TRUE,지금이라도 잡혀들어가야 하는 건 맞는데 이슈 타이밍이 MB랑 전씨 끄나풀들이 푼 느낌이 강하게 드네,
32237,FALSE,TRUE,지금이야 방송빨 타니깐 잘되지 몇년 지나봐야 안다,
